Restaurant_ID,Restaurant.Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average_Cost_for_two,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Aggregate_rating,Votes,top_dishes
18268360,La Seine -The Chocolate Emporium,New Delhi,"G-54, Main Market, Green Park, New Delhi",Green Park,77.2023504,28.5566267,"Bakery, Desserts, Fast Food",300,No,Yes,No,3.8,25,"['Ciabatta', 'Cupcake', 'Sandesh', 'Mysore Pak', 'Falafel']"
4096,Nagaland's Kitchen,New Delhi,"S-2, Uphaar Cinema Complex, Green Park Extension Market, Green Park, New Delhi",Green Park,77.2057351,28.5577921,"Chinese, Thai, Seafood, Naga",1200,Yes,No,No,3.8,556,"['Hot and Sour Soup', 'Sweet and Sour Chicken', 'Orange Chicken', 'Satay', 'Thai Iced Tea']"
18358700,Pasta La Vista,New Delhi,"S-4, Oriental House, Gulmohar Enclave Commercial Complex, Green Park, New Delhi",Green Park,77.2080004,28.5577669,Cafe,600,No,Yes,No,3.8,95,"['Doppio', 'Irish Coffee', 'Mocha', 'Espresso', 'Affogato']"
2217,Tamura,New Delhi,"S-16, Uphar Commercial Complex, Green Park Extension Market, Green Park, New Delhi",Green Park,77.2062936,28.5580523,Japanese,1500,Yes,No,No,3.5,163,"['Katsu Curry', 'Takoyaki', 'Sashimi', 'Wagyu', 'Tofu']"
18398571,The Chai Story,New Delhi,"S1, Green Park Extension, Green Park, New Delhi",Green Park,77.2057664,28.5574296,Cafe,300,No,No,No,3.6,42,"['Ristretto', 'Affogato', 'Espresso', 'Americano', 'Latte']"
1621,The Clay Oven,New Delhi,"D-1, Hotel Park Residency, Green Park, New Delhi",Green Park,77.2049011,28.5574266,"North Indian, Mughlai, Chinese",1200,Yes,Yes,No,3.5,181,"['Samosa', 'Chicken Tikka Masala', 'Biryani', 'Malpua', 'Dim Sum']"
18425177,Aazad Chicken Corner,New Delhi,"S-12, Green Park Extension, Green Park, New Delhi",Green Park,77.2057995,28.5584086,"Biryani, Mughlai",200,No,No,No,0.0,0,"['Awadhi Biryani', 'Kolkata Biryani', 'Thalassery Biryani', 'Malpua', 'Sheermal']"
18481289,Chaipiyoji,New Delhi,"G 39, Opposite The Asian Age Green Park, Green Park Main Market, Green Park, New Delhi",Green Park,77.2028955,28.5579188,"Tea, Fast Food",200,No,No,No,0.0,0,"['Ginger Tea', 'Chai', 'Genmaicha', 'Tacos', 'Burger']"
18424593,Chatkara,New Delhi,"Opposite S-26, Green Park, New Delhi",Green Park,77.2024756,28.5566575,Street Food,200,No,No,No,0.0,0,"['Pad Thai', 'Vada Pav', 'Momos', 'Arepa', 'Kebab']"
18383432,HoG - House of Goodies,New Delhi,"A 130, Neeti Bagh, Green Park, New Delhi",Green Park,77.2169384,28.5610837,"Bakery, Desserts",350,No,No,No,0.0,3,"['Cheesecake', 'Ciabatta', 'Fruit Tart', 'Sandesh', 'Kaju Katli']"
18412904,Kettle & Kegs,New Delhi,"Green Park, New Delhi",Green Park,77.2049011,28.557068,Tea,200,No,Yes,No,0.0,0,"['Black Tea', 'Hong Kong Milk Tea', 'English Breakfast Tea', 'Genmaicha', 'Thai Iced Tea']"
18481294,Krishna Juice & Shakes Corner,New Delhi,"F137/3, Near Hanuman Mandir, Gautam Nagar, Green Park, New Delhi",Green Park,77.2097034,28.560101,Juices,100,No,No,No,0.0,0,"['Guava Juice', 'Apple Juice', 'Aloe Vera Juice', 'Watermelon Juice', 'Pomegranate Juice']"
18354330,Momolicious,New Delhi,"H 12 B, Green Park, New Delhi",Green Park,77.20243322,28.5589794,Fast Food,200,No,No,No,0.0,0,"['Chicken Sandwich', 'Falafel', 'Fried Chicken', 'Hot Dog', 'Sub Sandwich']"
304230,Pastry Palace,New Delhi,"S-14/A, Main Market, Green Park, New Delhi",Green Park,77.2025654,28.5572038,Bakery,500,No,No,No,0.0,2,"['Cupcake', 'Pain au Chocolat', 'Cheesecake', 'Brownie', 'Eclair']"
18372315,South Gate,New Delhi,"C-18, Green Park, New Delhi",Green Park,0.0,0.0,"North Indian, Chinese",850,No,No,No,0.0,1,"['Samosa', 'Chaat', 'Rogan Josh', 'Dim Sum', 'Hot and Sour Soup']"
18430894,Sweet Bakes,New Delhi,"U-30, Green Park, New Delhi",Green Park,0.0,0.0,"Bakery, Desserts",550,No,No,No,0.0,0,"['Brioche', 'Macaron', 'Muffin', 'Gajar Halwa', 'Kulfi']"
18250897,Sweet Sensations,New Delhi,"H-34, Green Park Extension, Green Park, New Delhi",Green Park,77.2039156,28.5608042,Bakery,300,No,No,No,0.0,0,"['Brownie', 'Sourdough Bread', 'Cookie', 'Baguette', 'Danish Pastry']"
18261052,The Pirates Of China Town,New Delhi,"9 A Gautam Nagar, Green Park, New Delhi",Green Park,77.21116707,28.56250844,Chinese,350,No,No,No,0.0,3,"['Cantonese Cuisine', 'Chow Mein', 'Noodles', 'Chilli Chicken', 'Dumplings']"
3468,Hot n Hot,New Delhi,"Opposite Aurobindo Shopping Complex, Green Park, New Delhi",Green Park,77.203602,28.5526247,"Chinese, Fast Food",450,No,No,No,2.4,23,"['Fried Rice', 'Chilli Chicken', ""General Tso's Chicken"", 'Soda', 'Onion Rings']"
18463949,Feng Shuii,New Delhi,"2nd & 3rd Floor, S-27, Green Park, New Delhi",Green Park,0.0,0.0,"Thai, Chinese",1200,Yes,Yes,No,4.3,31,"['Pad See Ew', 'Khao Soi', 'Tom Kha Gai', 'Dumplings', 'Chilli Chicken']"
310949,Bikaner Sweets,New Delhi,"Outram Lane, Kingway Camp, GTB Nagar, New Delhi",GTB Nagar,77.2052335,28.7010154,"Mithai, Street Food, Fast Food",250,No,No,No,2.8,10,"['Balushahi', 'Peda', 'Shawarma', 'Pizza', 'Fried Chicken']"
18356808,Coalition Cafe,New Delhi,"2530, 3rd Floor, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2044316,28.6945529,Cafe,800,No,No,No,3.4,34,"['Vienna Coffee', 'Espresso', 'Frappuccino', 'CafÃ© BombÃ³n', 'Doppio']"
18361758,Keventers,New Delhi,"10, Edward Line, Kingsway Camp, Near GTB Nagar Metro Station, GTB Nagar, New Delhi",GTB Nagar,77.2041375,28.695646,Beverages,400,No,No,No,3.0,5,"['Iced Tea', 'Cocktail', 'Beer', 'Juice', 'Soda']"
312755,Mid Night Khana,New Delhi,"GTB Nagar, New Delhi",GTB Nagar,77.0955538,28.73409022,"North Indian, Fast Food",400,No,Yes,No,3.3,30,"['Chicken Tikka Masala', 'Rajma', 'Chaat', 'Fish and Chips', 'Hot Dog']"
18241525,Ministry of Cafe,New Delhi,"H-11/12, 1st Floor, Opposite Nirankari Jewellers, Above Yes Bank, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2041824,28.6965012,"North Indian, Chinese, Continental, Italian",1000,Yes,Yes,No,3.3,79,"['Tandoori Chicken', 'Kadai Paneer', 'Chole Bhature', ""General Tso's Chicken"", 'Cantonese Cuisine']"
313492,Officer's Kitchen,New Delhi,"Shop 278, A Block, Gandhi Vihar, GTB Nagar, New Delhi",GTB Nagar,77.2212289,28.7007738,"North Indian, Chinese",300,No,No,No,3.3,27,"['Aloo Paratha', 'Chaat', 'Butter Chicken', 'Crab Rangoon', 'Dumplings']"
18472658,Oh Boy Lounge,New Delhi,"2527, Hudson Lane, 2nd Floor & Terrace, Delhi University, GTB Nagar, New Delhi",GTB Nagar,0.0,0.0,"North Indian, Chinese, Continental",1000,No,No,No,3.1,5,"['Dal Makhani', 'Chaat', 'Dumplings', 'Chow Mein', 'Quiche']"
18418248,Sahni's Fish Corner,New Delhi,"Shop 333, Bhai Parmanand Colony, GTB Nagar, New Delhi",GTB Nagar,77.2028349,28.7073875,North Indian,450,No,No,No,3.0,6,"['Gulab Jamun', 'Rogan Josh', 'Dal Makhani', 'Lassi', 'Samosa']"
18427869,Sardar A Pure Meat Shop,New Delhi,"1612, Outram Line. Kingsway Camp, Dr. UP Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,77.2088685,28.7011015,"Raw Meats, Fast Food, North Indian",150,No,No,No,2.9,5,"['Carpaccio', 'Basashi', 'Tacos', 'Hot Dog', 'Biryani']"
310948,Singh Mutton & Chicken Shop,New Delhi,"45, Outram Line, Kingway Camp, GTB Nagar, New Delhi",GTB Nagar,77.2051662,28.700431,"Raw Meats, Fast Food",300,No,No,No,3.0,4,"['Oyster', 'Ceviche', 'Beef Carpaccio', 'Pizza', 'Donuts']"
18463997,The Mashup,New Delhi,"2528, 1st Floor, Hudson Lane, Kingsway Camp, Delhi University, GTB Nagar, New Delhi",GTB Nagar,77.2041824,28.69471,Fast Food,1100,No,No,No,3.2,12,"['Milkshake', 'Sub Sandwich', 'Ice Cream', 'Burger', 'Chicken Sandwich']"
18337898,Vaishnu Bhojanalaya,New Delhi,"168 A, Pocket E, Opposite Pooja Prak, LIG Flats, GTB Nagar, New Delhi",GTB Nagar,77.2042028,28.698905,North Indian,150,No,No,No,3.1,13,"['Butter Chicken', 'Rajma', 'Naan', 'Biryani', 'Pav Bhaji']"
18427234,Central Perk,New Delhi,"2510, 1st Floor, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2042723,28.6957933,"Cafe, Chinese, Italian",500,No,Yes,No,3.8,82,"['Cappuccino', 'Breve', 'Spring Rolls', 'Peking Duck', 'Gelato']"
18382697,Diet Dabba,New Delhi,"Shop 15, DDA Market, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2049891,28.6944315,"Healthy Food, Juices, Salad",250,No,Yes,No,3.7,37,"['Grilled Chicken', 'Oatmeal', 'Tomato Juice', 'Kale Juice', 'Kale Salad']"
18400720,Mama's Buoi,New Delhi,"3rd Floor, 2624, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2054401,28.6929495,"North Indian, Continental, Italian",1000,Yes,No,No,3.9,373,"['Tandoori Chicken', 'Dal Makhani', 'Coq au Vin', 'Caprese Salad', 'Osso Buco']"
3363,New Vikrant Restaurant,New Delhi,"119, Mall Road, Main Chowk, GTB Nagar, New Delhi",GTB Nagar,77.2053503,28.6987623,"North Indian, Mughlai, Chinese",550,No,No,No,3.5,90,"['Palak Paneer', 'Tandoori Chicken', 'Sheermal', 'Korma', 'Hot and Sour Soup']"
310592,The Vintage Avenue,New Delhi,"2516, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2038231,28.6951234,"North Indian, Chinese, Continental, Italian",800,Yes,Yes,No,3.9,1439,"['Palak Paneer', 'Paneer Tikka', 'Aloo Paratha', 'Orange Chicken', 'Crab Rangoon']"
18455511,Apna Punjabi Zayka,New Delhi,"Shop No. 10/1, Vishal Market, Near West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,77.2029119,28.7073367,North Indian,500,No,No,No,0.0,1,"['Tandoori Chicken', 'Rajma', 'Rogan Josh', 'Pani Puri', 'Chaat']"
18361763,Best Biryani Centre,New Delhi,"Shop 9, Mall Road, Near GTB Nagar Metro Station, GTB Nagar, New Delhi",GTB Nagar,77.2077365,28.6984564,Biryani,350,No,No,No,0.0,0,"['Hyderabadi Biryani', 'Vegetable Biryani', 'Beef Biryani', 'Tehari', 'Bombay Biryani']"
18124350,Delhi Chaat Bhandar,New Delhi,"Parmanand Chowk, Kingsway Camp, GTB Nagar, New Delhi",GTB Nagar,77.2044321,28.7099284,"Fast Food, Chinese",150,No,No,No,0.0,1,"['Donuts', 'Onion Rings', 'Ice Cream', 'Szechwan Cuisine', 'Noodles']"
18408045,Encounter,New Delhi,"22, 1st Floor, Hudson lane, GTB Nagar, New Delhi",GTB Nagar,77.2044519,28.6975121,"North Indian, Finger Food",800,Yes,No,No,0.0,1,"['Pani Puri', 'Butter Chicken', 'Gulab Jamun', 'Spring Rolls', 'Bruschetta']"
18455515,Flavour's,New Delhi,"1616, Outram Lane, Opposite Nulife Hospital, GTB Nagar, New Delhi",GTB Nagar,77.2084849,28.700706,Fast Food,200,No,No,No,0.0,1,"['Donuts', 'Pizza', 'Burritos', 'Soda', 'Sub Sandwich']"
18489838,Food Adda,New Delhi,"Shop 2, DDA Market, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,0.0,0.0,"North Indian, Italian, Chinese",200,No,No,No,0.0,1,"['Pani Puri', 'Pav Bhaji', 'Ravioli', 'Panini', 'Fried Rice']"
18441835,Friends Fast Food,New Delhi,"Shop 27, DDA Market, Hudson Lane, Kingsway Camp, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2049879,28.6945895,"Chinese, Fast Food",300,No,No,No,0.0,2,"['Szechwan Cuisine', 'Orange Chicken', 'Crab Rangoon', 'Fries', 'Wraps']"
18361202,Hot & Pot,New Delhi,"Near DTC Bus Pass Section, Timar Pur Chowk, GTB Nagar, New Delhi",GTB Nagar,77.2048113,28.6991585,"Chinese, Fast Food",250,No,No,No,0.0,1,"['Spring Rolls', 'Sesame Chicken', 'Kung Pao Chicken', 'Burger', 'Chicken Nuggets']"
18463978,Lucky Corner Shop,New Delhi,"2418, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2048186,28.6961012,Fast Food,200,No,No,No,0.0,0,"['Gyros', 'Onion Rings', 'Chicken Nuggets', 'Donuts', 'Sub Sandwich']"
18124389,Mahesh Shudh Vaishno Bhojanalya,New Delhi,"Near GTB Metro Station, Delhi University, GTB Nagar, New Delhi",GTB Nagar,77.2050808,28.6979305,North Indian,100,No,No,No,0.0,0,"['Butter Chicken', 'Rajma', 'Lassi', 'Chicken Tikka Masala', 'Chole Bhature']"
18492048,Piper's & Grill - The Night Chef,New Delhi,"GTB Nagar, New Delhi",GTB Nagar,77.208794,28.694348,"North Indian, Chinese, Continental",500,No,No,No,0.0,0,"['Samosa', 'Aloo Paratha', ""General Tso's Chicken"", 'Kung Pao Chicken', 'Caesar Salad']"
18463985,RAM-G Samose Wale,New Delhi,"C-16, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2045178,28.6961124,Street Food,100,No,No,No,0.0,0,"['Shawarma', 'Pani Puri', 'Kathi Roll', 'Gyro', 'Kebab']"
18124352,Shubham Vaishno Bhojanalya,New Delhi,"12 D, Dhaka Village, Main Road, Delhi University, GTB Nagar, New Delhi",GTB Nagar,77.2046316,28.7077386,North Indian,100,No,No,No,0.0,1,"['Tandoori Chicken', 'Samosa', 'Dal Makhani', 'Rajma', 'Rogan Josh']"
9442,Shudh Vaishno Bhojanalaya,New Delhi,"Shop 104, Near Metro Station Gate 3, Kingsway Camp, GTB Nagar, New Delhi",GTB Nagar,77.2059791,28.6981059,North Indian,200,No,No,No,0.0,1,"['Paneer Tikka', 'Naan', 'Palak Paneer', 'Biryani', 'Chole Bhature']"
18361755,Shudh Vaishno Dhaba,New Delhi,"Near Indra Band, Kingsway Camp, GTB Nagar, New Delhi",GTB Nagar,77.2048113,28.6990689,North Indian,200,No,No,No,0.0,0,"['Palak Paneer', 'Tandoori Chicken', 'Kulfi', 'Rogan Josh', 'Chaat']"
18455513,Singh Chicken,New Delhi,"Shop 1, Plot 7 & 8, Vishal Market, West Mukherjee Nagar, GTB Nagar, New Delhi",GTB Nagar,77.2027704,28.7075633,"North Indian, Mughlai",500,No,No,No,0.0,0,"['Butter Chicken', 'Aloo Paratha', 'Chicken Tikka Masala', 'Biryani', 'Korma']"
18481309,Spezia Deliveries,New Delhi,"Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,0.0,0.0,"North Indian, Continental, Chinese",900,No,No,No,0.0,2,"['Kadai Paneer', 'Naan', 'Quiche', 'Spaghetti Carbonara', 'Sesame Chicken']"
18499482,TAG,New Delhi,"Near GTB Nagar metro station, GTB Nagar, New Delhi",GTB Nagar,0.0,0.0,"Cafe, Continental, Chinese",500,No,No,No,0.0,0,"['Vienna Coffee', 'Long Black', 'Spaghetti Carbonara', 'Hamburger', 'Chow Mein']"
18446394,UFO,New Delhi,"GTB Nagar, New Delhi",GTB Nagar,77.204411,28.6966432,"Fast Food, Street Food, Beverages",500,No,Yes,No,0.0,2,"['Poutine', 'Falafel', 'Falafel', 'Pad Thai', 'Irish Coffee']"
18431175,Urban Patty House,New Delhi,"Shop 13, DDA Market, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2050359,28.6944781,Fast Food,200,No,No,No,0.0,0,"['Poutine', 'Sub Sandwich', 'Burger', 'Ice Cream', 'Pizza']"
18375397,Big Yellow Door,New Delhi,"2521, 2nd Floor, Kingsway Camp, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,77.2040926,28.6950596,"Cafe, Fast Food, Italian",600,No,No,No,4.3,214,"['Americano', 'CafÃ© BombÃ³n', 'Wraps', 'Sub Sandwich', 'Osso Buco']"
6628,Amritsar Juction,New Delhi,"Opposite Amar Dev Public School, Near Vinayak Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1883704,28.7000027,"North Indian, Chinese",450,No,No,No,3.1,13,"['Pani Puri', 'Kadai Paneer', 'Paneer Tikka', 'Manchurian', 'Spring Rolls']"
4079,Bawarchi,New Delhi,"236, Main Road, Opposite North Gate Orbit Plaza Mall, Part 3, Gujranwala Town, New Delhi",Gujranwala Town,77.193222,28.6978702,"North Indian, Chinese",450,No,No,No,3.3,32,"['Chicken Tikka Masala', 'Paneer Tikka', 'Lassi', 'Cantonese Cuisine', 'Dim Sum']"
9392,Bawarchi,New Delhi,"1, Local Shopping Complex, Derawala Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.192054,28.6989226,"North Indian, Mughlai",600,No,No,No,3.3,35,"['Pav Bhaji', 'Samosa', 'Chicken Tikka Masala', 'Mutton Rogan Josh', 'Mutton Korma']"
9386,Bhogalji Bikaner Sweets,New Delhi,"A-353, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1886399,28.7002971,Mithai,100,No,No,No,2.9,6,"['Malai Peda', 'Gulab Jamun', 'Rasgulla', 'Balushahi', 'Kaju Katli']"
312400,Bikanervala,New Delhi,"B-79, GT Karnal Road, Industrial Area, Gujranwala Town, New Delhi",Gujranwala Town,77.1889993,28.6947792,"Mithai, Street Food, North Indian, South Indian, Chinese, Fast Food, Beverages",550,No,No,No,3.2,63,"['Mysore Pak', 'Malai Peda', 'Pani Puri', 'Chaat', 'Pani Puri']"
310982,Changezi Chicken,New Delhi,"G-1, Vardhman Royal Plaza, LSC, Deraval Nagar Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1898079,28.7014836,"North Indian, Mughlai",650,No,Yes,No,3.1,42,"['Rajma', 'Aloo Paratha', 'Gulab Jamun', 'Jalebi', 'Shahi Paneer']"
9421,Giani's,New Delhi,"A-353, 7, Derawala Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1889483,28.7004928,"Ice Cream, Desserts",400,No,No,No,3.4,30,"['Vanilla', 'Cookies and Cream', 'Maple Walnut', 'Rabri', 'Barfi']"
1147,Gola Northend,New Delhi,"Plot 5, Local Shopping Centre, Gujranwala Town, New Delhi",Gujranwala Town,77.1895384,28.7014578,"Mughlai, North Indian, Chinese",1300,Yes,No,No,3.1,155,"['Jalebi', 'Kofta', 'Pav Bhaji', 'Rogan Josh', 'Hot and Sour Soup']"
18057825,Kay's Chik-In,New Delhi,"G-3, Vardhman Royal Plaza, Gujranwala Town Part 1, Gujranwala Town , New Delhi",Gujranwala Town,77.1897181,28.701475,North Indian,650,No,No,No,2.6,7,"['Samosa', 'Biryani', 'Gulab Jamun', 'Chicken Tikka Masala', 'Naan']"
18444811,Mr. Lobo,New Delhi,"Shop 1, Local Shopping Complex, Derawal Nagar,  Phase 4, Gujranwala Town, New Delhi",Gujranwala Town,77.1917845,28.6991655,"Chinese, Fast Food",400,No,No,No,3.0,4,"['Dumplings', 'Dim Sum', 'Kung Pao Chicken', 'Gyros', 'Onion Rings']"
9366,Nut Khut Rasoi,New Delhi,"1, Near Gola Northend, Gujranwala Town, New Delhi",Gujranwala Town,77.1895597,28.7013265,Chinese,300,No,No,No,3.4,30,"['Manchurian', 'Crab Rangoon', 'Kung Pao Chicken', 'Spring Rolls', 'Dumplings']"
18361754,Purani Delhi 6,New Delhi,"98/11, Badi Madjid, G.T. Karnal Road, Gujranwala Town, New Delhi",Gujranwala Town,77.1905019,28.6924395,"North Indian, Mughlai",400,No,No,No,3.0,4,"['Paneer Tikka', 'Lassi', 'Tandoori Chicken', 'Galouti Kebab', 'Jalebi']"
18245254,Raahgiri,New Delhi,"G-6, Local Shopping Complex, Gujranwala Town, New Delhi",Gujranwala Town,77.192099,28.6989717,"North Indian, Chinese",400,No,No,No,3.2,10,"['Rogan Josh', 'Samosa', 'Chicken Tikka Masala', 'Orange Chicken', 'Cantonese Cuisine']"
18219524,Singh Dhaba,New Delhi,"Near Arya Bhatt College, G T Karnal Road, Industrial Area, Gujranwala Town, New Delhi",Gujranwala Town,77.1863488,28.6975254,North Indian,600,No,No,No,3.0,4,"['Rogan Josh', 'Aloo Paratha', 'Palak Paneer', 'Rajma', 'Kadai Paneer']"
305276,Sugar Boutique,New Delhi,"58, State Bank Colony, Near Part 2, Gujranwala Town, New Delhi",Gujranwala Town,77.1898978,28.6943279,Bakery,300,No,No,No,3.1,11,"['Danish Pastry', 'Macaron', 'Cookie', 'Tiramisu', 'Pretzel']"
312355,Zaika Amritsari,New Delhi,"G-6/7, Balaji Plaza, DDA Market, Gujranwala Town, New Delhi",Gujranwala Town,77.1898978,28.7017609,North Indian,400,No,No,No,3.0,11,"['Palak Paneer', 'Chicken Tikka Masala', 'Pani Puri', 'Rajma', 'Naan']"
6599,Ashok Meat Wala,New Delhi,"B-180/2, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1898079,28.7014836,Mughlai,500,No,No,No,3.5,106,"['Sheermal', 'Murgh Musallam', 'Galouti Kebab', 'Pasanda', 'Shahi Paneer']"
300022,Baker's Stop,New Delhi,"A-353, Near Malwa Taxi Stand Crossing, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1887297,28.7003953,"Bakery, Desserts, Fast Food",350,No,No,No,3.8,170,"['Sourdough Bread', 'Pretzel', 'Rabri', 'Peda', 'Chicken Sandwich']"
6605,Nut Khat Caterers,New Delhi,"Near Vinayak Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1878236,28.699677,"Fast Food, Street Food",300,No,No,No,3.6,71,"['Chicken Sandwich', 'Fish and Chips', 'Hot Dog', 'Arepa', 'Corn Dog']"
18034044,Penta Cafe,New Delhi,"663, Near Pentamed Hospital, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1919642,28.6991827,"Fast Food, Italian",500,No,No,No,3.6,24,"['Poutine', 'Soda', 'Burger', 'Minestrone Soup', 'Gnocchi']"
300946,Penta Cafeteria,New Delhi,"Shop 6, Block 5, LSC Derawala Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1917362,28.6993443,Fast Food,500,No,No,No,3.6,95,"['Falafel', 'Soda', 'Tacos', 'Pizza', 'Fish and Chips']"
18457090,Railway Yard,New Delhi,"B-36/11, GT Karnal Road Industrial Area, Near Nanak Piao Gurudwara, Gujranwala Town, New Delhi",Gujranwala Town,0.0,0.0,"North Indian, Chinese, Continental",300,No,No,No,3.8,35,"['Tandoori Chicken', 'Aloo Paratha', 'Noodles', 'Kung Pao Chicken', ""Shepherd's Pie""]"
310409,Roti Aur Boti,New Delhi,"B-177, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1899423,28.7016159,Fast Food,100,No,No,No,3.5,18,"['Fish and Chips', 'Falafel', 'Tacos', 'Fried Chicken', 'Chicken Nuggets']"
307228,Sahni Fish Corner,New Delhi,"G2, Balaji Complex, Gujranwala Town, New Delhi",Gujranwala Town,77.1894036,28.7015792,Mughlai,300,No,No,No,3.5,32,"['Shahi Paneer', 'Haleem', 'Korma', 'Murgh Musallam', 'Nargisi Kofta']"
18464633,Aap Ki Khatir,New Delhi,"G-1, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1918129,28.6988557,North Indian,400,No,No,No,0.0,0,"['Dal Makhani', 'Chole Bhature', 'Chicken Tikka Masala', 'Palak Paneer', 'Naan']"
18358668,Aggarwal Sweets,New Delhi,"A-199, Gujranwala Town, New Delhi",Gujranwala Town,77.1836813,28.7006314,"Street Food, Chinese",200,No,No,No,0.0,1,"['Hot Dog', 'Chaat', 'Empanadas', 'Spring Rolls', 'Mapo Tofu']"
18361743,Amul Ice-Cream Parlour,New Delhi,"Ground Floor, North Gate Mall, Gujranwala Town, New Delhi",Gujranwala Town,77.1919823,28.6982502,Ice Cream,200,No,No,No,0.0,0,"['Cookie Dough', 'Cookies and Cream', 'Tiramisu', 'Mint Chocolate Chip', 'Neapolitan']"
18245285,Chaat King,New Delhi,"Shop 6 & 7, DDA Market, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,77.1917396,28.6991164,"Street Food, Fast Food",300,No,No,No,0.0,3,"['Kebab', 'Burger', 'Gyro', 'Fried Chicken', 'Milkshake']"
18364336,Cherry Berry,New Delhi,"State Bank Colony, Near Nanak Piau Gurudwara, GTK Road, Gujranwala Town, New Delhi",Gujranwala Town,77.1899876,28.6943365,"Bakery, Desserts",200,No,No,No,0.0,0,"['Cinnamon Roll', 'Muffin', 'Focaccia', 'Laddu', 'Sandesh']"
18358207,Flavours Kitchen,New Delhi,"G-4, Local Shopping Complex, Gujranwala Town, New Delhi",Gujranwala Town,77.1898079,28.7014836,"North Indian, Chinese",500,No,No,No,0.0,2,"['Paneer Tikka', 'Palak Paneer', 'Lassi', 'Chow Mein', 'Sweet and Sour Chicken']"
312357,Hook Up,New Delhi,"Shop 14, Pentamed Hospital Complex, LSC Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,77.1916947,28.6991568,"North Indian, Continental",500,No,No,No,0.0,1,"['Pani Puri', 'Butter Chicken', 'Pav Bhaji', 'Fish Pie', 'Caesar Salad']"
18464627,Jnm Mama Mafia,New Delhi,"Shop G-7, Vardhman Royal Plaza, Local Shopping Complex, Deraval Nagar Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1894379,28.7015191,Fast Food,200,No,No,No,0.0,1,"['Poutine', 'Wraps', 'Burritos', 'Pizza', 'Fries']"
18431125,Kitchen199,New Delhi,"A-199, Part 1, Gujranwala Town, New Delhi",Gujranwala Town,77.1839678,28.7006555,"North Indian, Chinese",600,No,No,No,0.0,1,"['Kulfi', 'Chole Bhature', 'Kadai Paneer', 'Sesame Chicken', 'Dumplings']"
